"fitted_model","stacking","pseudo_BMA","n_years_val.x","BMA","n_years_val.y","sim","gen_model","n_years"
"cbd",0,0,10,2.41379104499563e-54,0,21,"mix_cbd_rh",30
"cbd",0,0,5,2.41379104499563e-54,0,21,"mix_cbd_rh",30
"cbd",0.181,0,1,2.41379104499563e-54,0,21,"mix_cbd_rh",30
"lc",0.18,0.009,1,8.75448873680579e-196,0,21,"mix_cbd_rh",30
"lc",0,0,5,8.75448873680579e-196,0,21,"mix_cbd_rh",30
"lc",0,0,10,8.75448873680579e-196,0,21,"mix_cbd_rh",30
"m6",0,0,5,1,0,21,"mix_cbd_rh",30
"m6",0,0,10,1,0,21,"mix_cbd_rh",30
"m6",0,0.033,1,1,0,21,"mix_cbd_rh",30
"rh",0.639,0.943,1,2.32255359363837e-145,0,21,"mix_cbd_rh",30
"rh",0,0,5,2.32255359363837e-145,0,21,"mix_cbd_rh",30
"rh",0,0,10,2.32255359363837e-145,0,21,"mix_cbd_rh",30
"apc",0.248,0,10,0.0920751776084286,0,22,"mix_cbd_rh",30
"apc",0,0.193,1,0.0920751776084286,0,22,"mix_cbd_rh",30
"apc",1,1,5,0.0920751776084286,0,22,"mix_cbd_rh",30
"cbd",0,0,10,3.56878971764735e-90,0,22,"mix_cbd_rh",30
"cbd",0,0,5,3.56878971764735e-90,0,22,"mix_cbd_rh",30
"cbd",0,0,1,3.56878971764735e-90,0,22,"mix_cbd_rh",30
"lc",0,0,1,1.4411530969946e-71,0,22,"mix_cbd_rh",30
"lc",0,0,5,1.4411530969946e-71,0,22,"mix_cbd_rh",30
"lc",0,0,10,1.4411530969946e-71,0,22,"mix_cbd_rh",30
"m6",0,0,5,0.899932109221697,0,22,"mix_cbd_rh",30
"m6",0.752,1,10,0.899932109221697,0,22,"mix_cbd_rh",30
"m6",0.551,0.431,1,0.899932109221697,0,22,"mix_cbd_rh",30
"rh",0.449,0.375,1,0.00799271316987435,0,22,"mix_cbd_rh",30
"rh",0,0,5,0.00799271316987435,0,22,"mix_cbd_rh",30
"rh",0,0,10,0.00799271316987435,0,22,"mix_cbd_rh",30
"apc",1,1,10,0.90630733370526,0,23,"mix_cbd_rh",30
"apc",0.907,0.762,1,0.90630733370526,0,23,"mix_cbd_rh",30
"apc",1,1,5,0.90630733370526,0,23,"mix_cbd_rh",30
"cbd",0,0,10,4.99447003470859e-95,0,23,"mix_cbd_rh",30
"cbd",0,0,5,4.99447003470859e-95,0,23,"mix_cbd_rh",30
"cbd",0,0,1,4.99447003470859e-95,0,23,"mix_cbd_rh",30
"lc",0,0,1,4.45942162208295e-91,0,23,"mix_cbd_rh",30
"lc",0,0,5,4.45942162208295e-91,0,23,"mix_cbd_rh",30
"lc",0,0,10,4.45942162208295e-91,0,23,"mix_cbd_rh",30
"m6",0,0,5,0.0936812878559236,0,23,"mix_cbd_rh",30
"m6",0,0,10,0.0936812878559236,0,23,"mix_cbd_rh",30
"m6",0.093,0.227,1,0.0936812878559236,0,23,"mix_cbd_rh",30
"rh",0,0.011,1,1.13784388160652e-05,0,23,"mix_cbd_rh",30
"rh",0,0,5,1.13784388160652e-05,0,23,"mix_cbd_rh",30
"rh",0,0,10,1.13784388160652e-05,0,23,"mix_cbd_rh",30
"apc",0.052,0,10,0.0146622097517046,0,24,"mix_cbd_rh",30
"apc",0,0.007,1,0.0146622097517046,0,24,"mix_cbd_rh",30
"apc",1,1,5,0.0146622097517046,0,24,"mix_cbd_rh",30
"cbd",0,0,10,4.69833685884522e-101,0,24,"mix_cbd_rh",30
"cbd",0,0,5,4.69833685884522e-101,0,24,"mix_cbd_rh",30
"cbd",0.274,0.003,1,4.69833685884522e-101,0,24,"mix_cbd_rh",30
"lc",0,0,1,1.06095530596674e-76,0,24,"mix_cbd_rh",30
"lc",0,0,5,1.06095530596674e-76,0,24,"mix_cbd_rh",30
"lc",0,0,10,1.06095530596674e-76,0,24,"mix_cbd_rh",30
"m6",0,0,5,0.985335409668355,0,24,"mix_cbd_rh",30
"m6",0.948,1,10,0.985335409668355,0,24,"mix_cbd_rh",30
"m6",0.236,0.603,1,0.985335409668355,0,24,"mix_cbd_rh",30
"rh",0.49,0.388,1,2.38057994059597e-06,0,24,"mix_cbd_rh",30
"rh",0,0,5,2.38057994059597e-06,0,24,"mix_cbd_rh",30
"rh",0,0,10,2.38057994059597e-06,0,24,"mix_cbd_rh",30
"apc",1,1,10,1.07732077951537e-95,0,25,"mix_cbd_rh",30
"apc",0.877,0.761,1,1.07732077951537e-95,0,25,"mix_cbd_rh",30
"apc",1,1,5,1.07732077951537e-95,0,25,"mix_cbd_rh",30
"cbd",0,0,10,1.96400566493272e-31,0,25,"mix_cbd_rh",30
"cbd",0,0,5,1.96400566493272e-31,0,25,"mix_cbd_rh",30
"cbd",0,0,1,1.96400566493272e-31,0,25,"mix_cbd_rh",30
"lc",0,0,1,1.34739494513135e-181,0,25,"mix_cbd_rh",30
"lc",0,0,5,1.34739494513135e-181,0,25,"mix_cbd_rh",30
"lc",0,0,10,1.34739494513135e-181,0,25,"mix_cbd_rh",30
"m6",0,0,5,1,0,25,"mix_cbd_rh",30
"m6",0,0,10,1,0,25,"mix_cbd_rh",30
"m6",0.122,0.106,1,1,0,25,"mix_cbd_rh",30
"rh",0,0.133,1,2.47639812096012e-142,0,25,"mix_cbd_rh",30
"rh",0,0,5,2.47639812096012e-142,0,25,"mix_cbd_rh",30
"rh",0,0,10,2.47639812096012e-142,0,25,"mix_cbd_rh",30
"apc",0.998,1,10,0.20142301845375,0,26,"mix_cbd_rh",30
"apc",0,0.096,1,0.20142301845375,0,26,"mix_cbd_rh",30
"apc",0.999,1,5,0.20142301845375,0,26,"mix_cbd_rh",30
"cbd",0,0,10,7.54925046877602e-96,0,26,"mix_cbd_rh",30
"cbd",0.001,0,5,7.54925046877602e-96,0,26,"mix_cbd_rh",30
"cbd",0,0,1,7.54925046877602e-96,0,26,"mix_cbd_rh",30
"lc",0,0,1,2.2280352697961e-107,0,26,"mix_cbd_rh",30
"lc",0,0,5,2.2280352697961e-107,0,26,"mix_cbd_rh",30
"lc",0,0,10,2.2280352697961e-107,0,26,"mix_cbd_rh",30
"m6",0,0,5,0.791981842348382,0,26,"mix_cbd_rh",30
"m6",0.002,0,10,0.791981842348382,0,26,"mix_cbd_rh",30
"m6",0.249,0.054,1,0.791981842348382,0,26,"mix_cbd_rh",30
"rh",0.751,0.85,1,0.00659513919786808,0,26,"mix_cbd_rh",30
"rh",0,0,5,0.00659513919786808,0,26,"mix_cbd_rh",30
"rh",0,0,10,0.00659513919786808,0,26,"mix_cbd_rh",30
"apc",0.831,1,10,0.137235430233283,0,27,"mix_cbd_rh",30
"apc",0.374,0.386,1,0.137235430233283,0,27,"mix_cbd_rh",30
"apc",1,1,5,0.137235430233283,0,27,"mix_cbd_rh",30
"cbd",0,0,10,4.64173623525542e-92,0,27,"mix_cbd_rh",30
"cbd",0,0,5,4.64173623525542e-92,0,27,"mix_cbd_rh",30
"cbd",0.128,0,1,4.64173623525542e-92,0,27,"mix_cbd_rh",30
"lc",0,0,1,1.78808185294017e-91,0,27,"mix_cbd_rh",30
"lc",0,0,5,1.78808185294017e-91,0,27,"mix_cbd_rh",30
"lc",0,0,10,1.78808185294017e-91,0,27,"mix_cbd_rh",30
"m6",0,0,5,0.862425446787331,0,27,"mix_cbd_rh",30
"m6",0.169,0,10,0.862425446787331,0,27,"mix_cbd_rh",30
"m6",0,0.155,1,0.862425446787331,0,27,"mix_cbd_rh",30
"rh",0.498,0.459,1,0.000339122979385584,0,27,"mix_cbd_rh",30
"rh",0,0,5,0.000339122979385584,0,27,"mix_cbd_rh",30
"rh",0,0,10,0.000339122979385584,0,27,"mix_cbd_rh",30
"apc",0.799,1,10,7.29305721058623e-103,0,28,"mix_cbd_rh",30
"apc",0.489,0.18,1,7.29305721058623e-103,0,28,"mix_cbd_rh",30
"apc",1,1,5,7.29305721058623e-103,0,28,"mix_cbd_rh",30
"cbd",0,0,10,1.21521512983953e-45,0,28,"mix_cbd_rh",30
"cbd",0,0,5,1.21521512983953e-45,0,28,"mix_cbd_rh",30
"cbd",0.182,0,1,1.21521512983953e-45,0,28,"mix_cbd_rh",30
"lc",0,0,1,7.48318237320604e-186,0,28,"mix_cbd_rh",30
"lc",0,0,5,7.48318237320604e-186,0,28,"mix_cbd_rh",30
"lc",0,0,10,7.48318237320604e-186,0,28,"mix_cbd_rh",30
"m6",0,0,5,1,0,28,"mix_cbd_rh",30
"m6",0.201,0,10,1,0,28,"mix_cbd_rh",30
"m6",0.329,0.814,1,1,0,28,"mix_cbd_rh",30
"rh",0,0.006,1,6.2809391766472e-141,0,28,"mix_cbd_rh",30
"rh",0,0,5,6.2809391766472e-141,0,28,"mix_cbd_rh",30
"rh",0,0,10,6.2809391766472e-141,0,28,"mix_cbd_rh",30
"apc",1,1,10,0.776026310736335,0,29,"mix_cbd_rh",30
"apc",0,0.098,1,0.776026310736335,0,29,"mix_cbd_rh",30
"apc",0.994,1,5,0.776026310736335,0,29,"mix_cbd_rh",30
"cbd",0,0,10,1.02761105155928e-84,0,29,"mix_cbd_rh",30
"cbd",0,0,5,1.02761105155928e-84,0,29,"mix_cbd_rh",30
"cbd",0,0,1,1.02761105155928e-84,0,29,"mix_cbd_rh",30
"lc",0.236,0.001,1,1.85703426694475e-75,0,29,"mix_cbd_rh",30
"lc",0.006,0,5,1.85703426694475e-75,0,29,"mix_cbd_rh",30
"lc",0,0,10,1.85703426694475e-75,0,29,"mix_cbd_rh",30
"m6",0.001,0,5,0.213919818409885,0,29,"mix_cbd_rh",30
"m6",0,0,10,0.213919818409885,0,29,"mix_cbd_rh",30
"m6",0.764,0.864,1,0.213919818409885,0,29,"mix_cbd_rh",30
"rh",0,0.038,1,0.0100538708537804,0,29,"mix_cbd_rh",30
"rh",0,0,5,0.0100538708537804,0,29,"mix_cbd_rh",30
"rh",0,0,10,0.0100538708537804,0,29,"mix_cbd_rh",30
"apc",1,1,10,5.80761167184761e-126,0,30,"mix_cbd_rh",30
"apc",0.02,0.137,1,5.80761167184761e-126,0,30,"mix_cbd_rh",30
"apc",1,1,5,5.80761167184761e-126,0,30,"mix_cbd_rh",30
"cbd",0,0,10,1.75770171286167e-57,0,30,"mix_cbd_rh",30
"cbd",0,0,5,1.75770171286167e-57,0,30,"mix_cbd_rh",30
"cbd",0,0,1,1.75770171286167e-57,0,30,"mix_cbd_rh",30
"lc",0.016,0,1,2.02086260073156e-211,0,30,"mix_cbd_rh",30
"lc",0,0,5,2.02086260073156e-211,0,30,"mix_cbd_rh",30
"lc",0,0,10,2.02086260073156e-211,0,30,"mix_cbd_rh",30
"m6",0,0,5,1,0,30,"mix_cbd_rh",30
"m6",0,0,10,1,0,30,"mix_cbd_rh",30
"m6",0.917,0.847,1,1,0,30,"mix_cbd_rh",30
"rh",0.047,0.017,1,3.38281235821782e-164,0,30,"mix_cbd_rh",30
"rh",0,0,5,3.38281235821782e-164,0,30,"mix_cbd_rh",30
"rh",0,0,10,3.38281235821782e-164,0,30,"mix_cbd_rh",30
"apc",0,0,10,0.00642162099911114,0,31,"mix_cbd_rh",30
"apc",0.669,0.434,1,0.00642162099911114,0,31,"mix_cbd_rh",30
"apc",1,1,5,0.00642162099911114,0,31,"mix_cbd_rh",30
"cbd",0,0,10,5.1852288760164e-101,0,31,"mix_cbd_rh",30
"cbd",0,0,5,5.1852288760164e-101,0,31,"mix_cbd_rh",30
"cbd",0.051,0,1,5.1852288760164e-101,0,31,"mix_cbd_rh",30
"lc",0,0,1,6.09315686305351e-84,0,31,"mix_cbd_rh",30
"lc",0,0,5,6.09315686305351e-84,0,31,"mix_cbd_rh",30
"lc",0,0,10,6.09315686305351e-84,0,31,"mix_cbd_rh",30
"m6",0,0,5,0.993569083561092,0,31,"mix_cbd_rh",30
"m6",1,1,10,0.993569083561092,0,31,"mix_cbd_rh",30
"m6",0.28,0.559,1,0.993569083561092,0,31,"mix_cbd_rh",30
"rh",0,0.007,1,9.29543979674578e-06,0,31,"mix_cbd_rh",30
"rh",0,0,5,9.29543979674578e-06,0,31,"mix_cbd_rh",30
"rh",0,0,10,9.29543979674578e-06,0,31,"mix_cbd_rh",30
"apc",0.981,1,10,4.21736902603237e-104,0,32,"mix_cbd_rh",30
"apc",0,0.09,1,4.21736902603237e-104,0,32,"mix_cbd_rh",30
"apc",0.95,1,5,4.21736902603237e-104,0,32,"mix_cbd_rh",30
"cbd",0,0,10,7.98664412438475e-49,0,32,"mix_cbd_rh",30
"cbd",0.05,0,5,7.98664412438475e-49,0,32,"mix_cbd_rh",30
"cbd",0,0,1,7.98664412438475e-49,0,32,"mix_cbd_rh",30
"lc",0.121,0.001,1,6.66743232854909e-201,0,32,"mix_cbd_rh",30
"lc",0,0,5,6.66743232854909e-201,0,32,"mix_cbd_rh",30
"lc",0,0,10,6.66743232854909e-201,0,32,"mix_cbd_rh",30
"m6",0,0,5,1,0,32,"mix_cbd_rh",30
"m6",0.019,0,10,1,0,32,"mix_cbd_rh",30
"m6",0.683,0.813,1,1,0,32,"mix_cbd_rh",30
"rh",0.196,0.096,1,4.23405126827196e-143,0,32,"mix_cbd_rh",30
"rh",0,0,5,4.23405126827196e-143,0,32,"mix_cbd_rh",30
"rh",0,0,10,4.23405126827196e-143,0,32,"mix_cbd_rh",30
"apc",0.611,0.999,10,0.00144486288386592,0,33,"mix_cbd_rh",30
"apc",0.405,0.142,1,0.00144486288386592,0,33,"mix_cbd_rh",30
"apc",1,1,5,0.00144486288386592,0,33,"mix_cbd_rh",30
"cbd",0,0,10,8.1189518809925e-100,0,33,"mix_cbd_rh",30
"cbd",0,0,5,8.1189518809925e-100,0,33,"mix_cbd_rh",30
"cbd",0.134,0,1,8.1189518809925e-100,0,33,"mix_cbd_rh",30
"lc",0,0,1,2.48302463746424e-88,0,33,"mix_cbd_rh",30
"lc",0,0,5,2.48302463746424e-88,0,33,"mix_cbd_rh",30
"lc",0,0,10,2.48302463746424e-88,0,33,"mix_cbd_rh",30
"m6",0,0,5,9.89896286479589e-08,0,33,"mix_cbd_rh",30
"m6",0.389,0.001,10,9.89896286479589e-08,0,33,"mix_cbd_rh",30
"m6",0.185,0.737,1,9.89896286479589e-08,0,33,"mix_cbd_rh",30
"rh",0.276,0.121,1,0.998555038126505,0,33,"mix_cbd_rh",30
"rh",0,0,5,0.998555038126505,0,33,"mix_cbd_rh",30
"rh",0,0,10,0.998555038126505,0,33,"mix_cbd_rh",30
"apc",0.995,1,10,8.47337548002687e-102,0,34,"mix_cbd_rh",30
"apc",0,0.018,1,8.47337548002687e-102,0,34,"mix_cbd_rh",30
"apc",1,1,5,8.47337548002687e-102,0,34,"mix_cbd_rh",30
"cbd",0,0,10,4.42339784157655e-48,0,34,"mix_cbd_rh",30
"cbd",0,0,5,4.42339784157655e-48,0,34,"mix_cbd_rh",30
"cbd",0,0,1,4.42339784157655e-48,0,34,"mix_cbd_rh",30
"lc",0,0,1,2.40107323070886e-185,0,34,"mix_cbd_rh",30
"lc",0,0,5,2.40107323070886e-185,0,34,"mix_cbd_rh",30
"lc",0,0,10,2.40107323070886e-185,0,34,"mix_cbd_rh",30
"m6",0,0,5,1,0,34,"mix_cbd_rh",30
"m6",0.003,0,10,1,0,34,"mix_cbd_rh",30
"m6",1,0.981,1,1,0,34,"mix_cbd_rh",30
"rh",0,0,1,3.27330024175414e-141,0,34,"mix_cbd_rh",30
"rh",0,0,5,3.27330024175414e-141,0,34,"mix_cbd_rh",30
"rh",0.002,0,10,3.27330024175414e-141,0,34,"mix_cbd_rh",30
"apc",0.237,0,10,0.000115544535986583,0,35,"mix_cbd_rh",30
"apc",0,0.059,1,0.000115544535986583,0,35,"mix_cbd_rh",30
"apc",1,1,5,0.000115544535986583,0,35,"mix_cbd_rh",30
"cbd",0,0,10,1.05311698680518e-86,0,35,"mix_cbd_rh",30
"cbd",0,0,5,1.05311698680518e-86,0,35,"mix_cbd_rh",30
"cbd",0,0,1,1.05311698680518e-86,0,35,"mix_cbd_rh",30
"lc",0.06,0,1,1.77925251224696e-76,0,35,"mix_cbd_rh",30
"lc",0,0,5,1.77925251224696e-76,0,35,"mix_cbd_rh",30
"lc",0,0,10,1.77925251224696e-76,0,35,"mix_cbd_rh",30
"m6",0,0,5,0.998601384645971,0,35,"mix_cbd_rh",30
"m6",0.763,1,10,0.998601384645971,0,35,"mix_cbd_rh",30
"m6",0.939,0.875,1,0.998601384645971,0,35,"mix_cbd_rh",30
"rh",0,0.067,1,0.00128307081804238,0,35,"mix_cbd_rh",30
"rh",0,0,5,0.00128307081804238,0,35,"mix_cbd_rh",30
"rh",0,0,10,0.00128307081804238,0,35,"mix_cbd_rh",30
"apc",0.124,0,10,0.988712042390617,0,36,"mix_cbd_rh",30
"apc",0.343,0.327,1,0.988712042390617,0,36,"mix_cbd_rh",30
"apc",0.961,1,5,0.988712042390617,0,36,"mix_cbd_rh",30
"cbd",0,0,10,1.07793220016228e-78,0,36,"mix_cbd_rh",30
"cbd",0.038,0,5,1.07793220016228e-78,0,36,"mix_cbd_rh",30
"cbd",0,0,1,1.07793220016228e-78,0,36,"mix_cbd_rh",30
"lc",0,0,1,5.75136141482891e-70,0,36,"mix_cbd_rh",30
"lc",0,0,5,5.75136141482891e-70,0,36,"mix_cbd_rh",30
"lc",0,0,10,5.75136141482891e-70,0,36,"mix_cbd_rh",30
"m6",0.001,0,5,0.0109339356735211,0,36,"mix_cbd_rh",30
"m6",0.876,1,10,0.0109339356735211,0,36,"mix_cbd_rh",30
"m6",0.657,0.673,1,0.0109339356735211,0,36,"mix_cbd_rh",30
"rh",0,0,1,0.000354021935861745,0,36,"mix_cbd_rh",30
"rh",0,0,5,0.000354021935861745,0,36,"mix_cbd_rh",30
"rh",0,0,10,0.000354021935861745,0,36,"mix_cbd_rh",30
"apc",1,1,10,0.999999075725391,0,37,"mix_cbd_rh",30
"apc",0,0.009,1,0.999999075725391,0,37,"mix_cbd_rh",30
"apc",0.999,1,5,0.999999075725391,0,37,"mix_cbd_rh",30
"cbd",0,0,10,1.03525869968416e-90,0,37,"mix_cbd_rh",30
"cbd",0,0,5,1.03525869968416e-90,0,37,"mix_cbd_rh",30
"cbd",0,0,1,1.03525869968416e-90,0,37,"mix_cbd_rh",30
"lc",0.507,0.916,1,2.25189815110124e-77,0,37,"mix_cbd_rh",30
"lc",0,0,5,2.25189815110124e-77,0,37,"mix_cbd_rh",30
"lc",0,0,10,2.25189815110124e-77,0,37,"mix_cbd_rh",30
"m6",0.001,0,5,5.59113053460311e-08,0,37,"mix_cbd_rh",30
"m6",0,0,10,5.59113053460311e-08,0,37,"mix_cbd_rh",30
"m6",0.493,0.074,1,5.59113053460311e-08,0,37,"mix_cbd_rh",30
"rh",0,0.001,1,8.68363303194119e-07,0,37,"mix_cbd_rh",30
"rh",0,0,5,8.68363303194119e-07,0,37,"mix_cbd_rh",30
"rh",0,0,10,8.68363303194119e-07,0,37,"mix_cbd_rh",30
"apc",1,1,10,0.999900628182369,0,38,"mix_cbd_rh",30
"apc",0.034,0.297,1,0.999900628182369,0,38,"mix_cbd_rh",30
"apc",0.993,1,5,0.999900628182369,0,38,"mix_cbd_rh",30
"cbd",0,0,10,6.62999144281012e-110,0,38,"mix_cbd_rh",30
"cbd",0,0,5,6.62999144281012e-110,0,38,"mix_cbd_rh",30
"cbd",0,0,1,6.62999144281012e-110,0,38,"mix_cbd_rh",30
"lc",0.006,0.001,1,2.9616512684412e-77,0,38,"mix_cbd_rh",30
"lc",0.007,0,5,2.9616512684412e-77,0,38,"mix_cbd_rh",30
"lc",0,0,10,2.9616512684412e-77,0,38,"mix_cbd_rh",30
"m6",0,0,5,5.82608992933345e-14,0,38,"mix_cbd_rh",30
"m6",0,0,10,5.82608992933345e-14,0,38,"mix_cbd_rh",30
"m6",0.345,0.207,1,5.82608992933345e-14,0,38,"mix_cbd_rh",30
"rh",0.614,0.495,1,9.93718175726847e-05,0,38,"mix_cbd_rh",30
"rh",0,0,5,9.93718175726847e-05,0,38,"mix_cbd_rh",30
"rh",0,0,10,9.93718175726847e-05,0,38,"mix_cbd_rh",30
"apc",1,1,10,3.56604607529889e-107,0,39,"mix_cbd_rh",30
"apc",0.63,0.522,1,3.56604607529889e-107,0,39,"mix_cbd_rh",30
"apc",1,1,5,3.56604607529889e-107,0,39,"mix_cbd_rh",30
"cbd",0,0,10,9.33070170655225e-29,0,39,"mix_cbd_rh",30
"cbd",0,0,5,9.33070170655225e-29,0,39,"mix_cbd_rh",30
"cbd",0,0,1,9.33070170655225e-29,0,39,"mix_cbd_rh",30
"lc",0.153,0.001,1,2.96276897176153e-203,0,39,"mix_cbd_rh",30
"lc",0,0,5,2.96276897176153e-203,0,39,"mix_cbd_rh",30
"lc",0,0,10,2.96276897176153e-203,0,39,"mix_cbd_rh",30
"m6",0,0,5,1,0,39,"mix_cbd_rh",30
"m6",0,0,10,1,0,39,"mix_cbd_rh",30
"m6",0.217,0.473,1,1,0,39,"mix_cbd_rh",30
"rh",0,0.004,1,2.32076239749952e-149,0,39,"mix_cbd_rh",30
"rh",0,0,5,2.32076239749952e-149,0,39,"mix_cbd_rh",30
"rh",0,0,10,2.32076239749952e-149,0,39,"mix_cbd_rh",30
"apc",0.497,0.513,10,1.82891891875036e-109,0,40,"mix_cbd_rh",30
"apc",0,0.077,1,1.82891891875036e-109,0,40,"mix_cbd_rh",30
"apc",0.932,1,5,1.82891891875036e-109,0,40,"mix_cbd_rh",30
"cbd",0,0,10,8.44922194832135e-51,0,40,"mix_cbd_rh",30
"cbd",0.068,0,5,8.44922194832135e-51,0,40,"mix_cbd_rh",30
"cbd",0,0,1,8.44922194832135e-51,0,40,"mix_cbd_rh",30
"lc",0,0,1,8.25865799679818e-220,0,40,"mix_cbd_rh",30
"lc",0,0,5,8.25865799679818e-220,0,40,"mix_cbd_rh",30
"lc",0,0,10,8.25865799679818e-220,0,40,"mix_cbd_rh",30
"m6",0,0,5,1,0,40,"mix_cbd_rh",30
"m6",0.503,0.487,10,1,0,40,"mix_cbd_rh",30
"m6",1,0.918,1,1,0,40,"mix_cbd_rh",30
"rh",0,0.004,1,6.6018726138952e-150,0,40,"mix_cbd_rh",30
"rh",0,0,5,6.6018726138952e-150,0,40,"mix_cbd_rh",30
"rh",0,0,10,6.6018726138952e-150,0,40,"mix_cbd_rh",30
"apc",0.004,0,10,0.165679121123945,0,41,"mix_cbd_rh",30
"apc",0,0.037,1,0.165679121123945,0,41,"mix_cbd_rh",30
"apc",1,1,5,0.165679121123945,0,41,"mix_cbd_rh",30
"cbd",0,0,10,1.56564383378586e-99,0,41,"mix_cbd_rh",30
"cbd",0,0,5,1.56564383378586e-99,0,41,"mix_cbd_rh",30
"cbd",0,0,1,1.56564383378586e-99,0,41,"mix_cbd_rh",30
"lc",0.203,0.001,1,4.99998754516443e-77,0,41,"mix_cbd_rh",30
"lc",0,0,5,4.99998754516443e-77,0,41,"mix_cbd_rh",30
"lc",0,0,10,4.99998754516443e-77,0,41,"mix_cbd_rh",30
"m6",0,0,5,4.62798045147686e-13,0,41,"mix_cbd_rh",30
"m6",0.951,1,10,4.62798045147686e-13,0,41,"mix_cbd_rh",30
"m6",0.797,0.957,1,4.62798045147686e-13,0,41,"mix_cbd_rh",30
"rh",0,0.005,1,0.834320878875593,0,41,"mix_cbd_rh",30
"rh",0,0,5,0.834320878875593,0,41,"mix_cbd_rh",30
"rh",0.045,0,10,0.834320878875593,0,41,"mix_cbd_rh",30
"apc",0.984,1,10,8.96765391136725e-05,0,42,"mix_cbd_rh",30
"apc",0.01,0.242,1,8.96765391136725e-05,0,42,"mix_cbd_rh",30
"apc",0.951,1,5,8.96765391136725e-05,0,42,"mix_cbd_rh",30
"cbd",0,0,10,2.6299009068929e-95,0,42,"mix_cbd_rh",30
"cbd",0.048,0,5,2.6299009068929e-95,0,42,"mix_cbd_rh",30
"cbd",0,0,1,2.6299009068929e-95,0,42,"mix_cbd_rh",30
"lc",0,0,1,1.31043366118531e-77,0,42,"mix_cbd_rh",30
"lc",0.001,0,5,1.31043366118531e-77,0,42,"mix_cbd_rh",30
"lc",0,0,10,1.31043366118531e-77,0,42,"mix_cbd_rh",30
"m6",0,0,5,0.999714150123599,0,42,"mix_cbd_rh",30
"m6",0.016,0,10,0.999714150123599,0,42,"mix_cbd_rh",30
"m6",0.99,0.715,1,0.999714150123599,0,42,"mix_cbd_rh",30
"rh",0,0.043,1,0.000196173337287004,0,42,"mix_cbd_rh",30
"rh",0,0,5,0.000196173337287004,0,42,"mix_cbd_rh",30
"rh",0,0,10,0.000196173337287004,0,42,"mix_cbd_rh",30
"apc",0.99,1,10,3.11124048793879e-102,0,43,"mix_cbd_rh",30
"apc",0,0.113,1,3.11124048793879e-102,0,43,"mix_cbd_rh",30
"apc",1,1,5,3.11124048793879e-102,0,43,"mix_cbd_rh",30
"cbd",0,0,10,1.57253520444884e-26,0,43,"mix_cbd_rh",30
"cbd",0,0,5,1.57253520444884e-26,0,43,"mix_cbd_rh",30
"cbd",0,0.001,1,1.57253520444884e-26,0,43,"mix_cbd_rh",30
"lc",0.18,0,1,1.97301065852694e-181,0,43,"mix_cbd_rh",30
"lc",0,0,5,1.97301065852694e-181,0,43,"mix_cbd_rh",30
"lc",0,0,10,1.97301065852694e-181,0,43,"mix_cbd_rh",30
"m6",0,0,5,1,0,43,"mix_cbd_rh",30
"m6",0.009,0,10,1,0,43,"mix_cbd_rh",30
"m6",0.82,0.866,1,1,0,43,"mix_cbd_rh",30
"rh",0,0.019,1,2.9245349366711e-143,0,43,"mix_cbd_rh",30
"rh",0,0,5,2.9245349366711e-143,0,43,"mix_cbd_rh",30
"rh",0,0,10,2.9245349366711e-143,0,43,"mix_cbd_rh",30
"apc",0.938,1,10,0.984797923244852,0,44,"mix_cbd_rh",30
"apc",1,0.674,1,0.984797923244852,0,44,"mix_cbd_rh",30
"apc",0.954,1,5,0.984797923244852,0,44,"mix_cbd_rh",30
"cbd",0,0,10,8.61594562781032e-100,0,44,"mix_cbd_rh",30
"cbd",0,0,5,8.61594562781032e-100,0,44,"mix_cbd_rh",30
"cbd",0,0,1,8.61594562781032e-100,0,44,"mix_cbd_rh",30
"lc",0,0,1,1.56261534681294e-85,0,44,"mix_cbd_rh",30
"lc",0.046,0,5,1.56261534681294e-85,0,44,"mix_cbd_rh",30
"lc",0,0,10,1.56261534681294e-85,0,44,"mix_cbd_rh",30
"m6",0,0,5,0.01520083917188,0,44,"mix_cbd_rh",30
"m6",0.061,0,10,0.01520083917188,0,44,"mix_cbd_rh",30
"m6",0,0.257,1,0.01520083917188,0,44,"mix_cbd_rh",30
"rh",0,0.069,1,1.23758326818913e-06,0,44,"mix_cbd_rh",30
"rh",0,0,5,1.23758326818913e-06,0,44,"mix_cbd_rh",30
"rh",0,0,10,1.23758326818913e-06,0,44,"mix_cbd_rh",30
"apc",0.999,1,10,7.32519987901676e-97,0,45,"mix_cbd_rh",30
"apc",0.192,0.127,1,7.32519987901676e-97,0,45,"mix_cbd_rh",30
"apc",1,1,5,7.32519987901676e-97,0,45,"mix_cbd_rh",30
"cbd",0,0,10,1.95151777443758e-38,0,45,"mix_cbd_rh",30
"cbd",0,0,5,1.95151777443758e-38,0,45,"mix_cbd_rh",30
"cbd",0.252,0.001,1,1.95151777443758e-38,0,45,"mix_cbd_rh",30
"lc",0,0,1,1.61019710900396e-200,0,45,"mix_cbd_rh",30
"lc",0,0,5,1.61019710900396e-200,0,45,"mix_cbd_rh",30
"lc",0,0,10,1.61019710900396e-200,0,45,"mix_cbd_rh",30
"m6",0,0,5,1,0,45,"mix_cbd_rh",30
"m6",0.001,0,10,1,0,45,"mix_cbd_rh",30
