c,g_t_x
1946,0.23592684709950726
1947,0.2226687330879698
1948,0.23869971459044884
1949,0.23758929265427653
1950,0.2429813609424818
1951,0.26155226262421716
1952,0.27483928678785974
1953,0.2592759737078052
1954,0.29946893937925667
1955,0.2708135222901927
1956,0.2747247674378873
1957,0.27187914962272036
1958,0.27205984504236647
1959,0.25489125530578816
1960,0.2423929028825211
1961,0.2170490736973986
1962,0.1676572223894328
1963,0.17319244809869352
1964,0.1578273548609394
1965,0.16120545403398803
1966,0.14650881605152646
1967,0.12200689584427997
1968,0.1306518824432158
1969,0
1870,0
1871,-6.03052238832526e-4
1872,0.019645091341444067
1873,-0.014331833295413179
1874,0.06738796334691663
1875,0.05458605130522529
1876,0.07745645011717482
1877,0.08566567103004925
1878,0.09237299032120296
1879,0.08957484149363519
1880,0.06867629931118596
1881,0.07059040584052205
1882,0.08750224684290056
1883,0.08658292171493585
1884,0.09939128251817722
1885,0.09809015159710834
1886,0.09713045288169804
1887,0.15053427874415856
1888,0.11946808605691078
1889,0.14069417066193968
1890,0.13620592353655445
1891,0.15570280755634577
1892,0.1737284433764859
1893,0.1786543154558269
1894,0.19061370219348514
1895,0.2048000850497452
1896,0.21859166571767077
1897,0.2119134996561987
1898,0.24127896891895148
1899,0.26350326383863715
1900,0.2763563431956577
1901,0.2878067587556468
1902,0.28437251271919
1903,0.3152497204246968
1904,0.3245639428154805
1905,0.3074228948167712
1906,0.32492688107773693
1907,0.32170951042515766
1908,0.3350763344369667
1909,0.3341150860922661
1910,0.3353133062090951
1911,0.32107695598652636
1912,0.32176299564806
1913,0.30829414531270855
1914,0.3228694499834485
1915,0.311875259142639
1916,0.26967325179336626
1917,0.38186159087477667
1918,0.32730202583027795
1919,0.2922228111089288
1920,0.3235351635017788
1921,0.30439863389788063
1922,0.3138985797565608
1923,0.2883036089084766
1924,0.297495701866291
1925,0.3056552520087083
1926,0.29204155967820766
1927,0.2924188693490032
1928,0.29314896611516406
1929,0.28597700798044734
1930,0.2752253808038538
1931,0.25097998504655133
1932,0.24488135267578287
1933,0.21752995265021077
1934,0.20161122849711569
1935,0.18731182181864228
1936,0.16595922752972697
1937,0.15391795568496552
1938,0.14324536761477633
1939,0.15705981949252837
1940,0.14981508094549048
1941,0.15941847563247802
1942,0.17101972529819914
1943,0.18403396504490918
1944,0.1919716886544254
1945,0.1980046753420727
1946,0.20712006458175392
1947,0.22099222251929965
1948,0.23130493367492588
1949,0.25316995137895526
1950,0.21831914206704683
1951,0.25572742742110144
1952,0.2575947572531211
1953,0.2603087654131352
1954,0.26558597395755085
1955,0.24308532540468025
1956,0.27964395429920635
1957,0.2663515672991195
1958,0.24295245548823344
1959,0.26113948473842463
1960,0.24245582213625128
1961,0.20664622367963892
1962,0.20439867103680168
1963,0.1872824318801576
1964,0.18167013621093575
1965,0.19008573961294328
1966,0.1560760657628866
1967,0.13339947209555747
1968,0.1359323554892552
1969,0
1870,0
1871,-0.0012397092906209946
1872,0.017400061226470823
1873,-0.01457284739407375
1874,0.06961311826064187
1875,0.055258733192089696
1876,0.07813984589396576
1877,0.08168435595959729
1878,0.10024747929118592
1879,0.08625082482765106
1880,0.07161514411510402
1881,0.0685277730132362
1882,0.07794322869519245
1883,0.08468004022336276
1884,0.0958985500928926
1885,0.0963724648349846
1886,0.09656295221548025
1887,0.14985735539643694
1888,0.12115535656285308
1889,0.13475117482953666
1890,0.13607776454167048
1891,0.15374405926115117
1892,0.17566095011226543
1893,0.18247077230842174
1894,0.18191257089769874
1895,0.20872972994095843
1896,0.2178617598537663
1897,0.21583728103091435
1898,0.23860016416099566
1899,0.26418106168858485
1900,0.27331362759944655
1901,0.28608786007446335
1902,0.288699649756917
1903,0.31417572528269144
1904,0.3204593784978953
1905,0.3064721481328369
1906,0.3304153537940848
1907,0.3243192530222619
1908,0.33883387363021034
1909,0.33278118660504125
1910,0.3388434377284656
1911,0.32718163413981827
1912,0.31623453390170747
1913,0.31516442919476656
1914,0.3279299473086587
1915,0.3103597808523665
1916,0.27345658416689994
1917,0.377155820253792
1918,0.33237916596138545
1919,0.29278207561483466
1920,0.331070647766856
1921,0.30964422769307065
1922,0.3121928534447149
1923,0.2977097569735621
1924,0.29886374473368565
1925,0.3025248700720454
1926,0.28367168343881277
1927,0.28460812701446836
1928,0.2951068736326742
1929,0.28416584365049596
1930,0.2734661199918963
1931,0.25358708467534974
1932,0.24207312355506302
1933,0.22341210319320415
1934,0.19931630338640846
1935,0.1765957527734036
1936,0.16432742945869275
1937,0.16083314573335322
1938,0.13856809246530083
1939,0.14398527202213474
1940,0.15097684998875782
1941,0.16167308172564157
1942,0.17635125135906377
1943,0.19090413509373025
1944,0.20185664721109878
1945,0.199049469456935
1946,0.20841053734587398
1947,0.22529038449272581
1948,0.23476652045350727
1949,0.25538168538836536
1950,0.21018762095384974
1951,0.25656885731391726
1952,0.24193201863864267
1953,0.26646193735856943
1954,0.25451127626744835
1955,0.2463956824686833
1956,0.2626407845424457
1957,0.2583029219231084
1958,0.2500564137163364
1959,0.26444950455181865
1960,0.24097221571588667
1961,0.21743371869813607
1962,0.21301864508716173
1963,0.1856468959245411
1964,0.19056839061714562
1965,0.20041595248993813
1966,0.1492308922686018
1967,0.11841689189321239
1968,0.16022795996715247
1969,0
1870,0
1871,0.01285935414072591
1872,0.0010575819413792585
1873,0.03364073101776644
1874,0.03288312487802743
1875,0.05064745032201267
1876,0.06776606969560141
1877,0.09213926594383537
1878,0.077154124309639
1879,0.08983565741485276
1880,0.09847773912486259
1881,0.08543859131216724
1882,0.0943206148274567
1883,0.10153320932678819
1884,0.09625678957974625
1885,0.09896343957836766
1886,0.10875547161400341
1887,0.1524620803945455
1888,0.12402343700024439
1889,0.1342532305106161
1890,0.13837178343385467
1891,0.15053182067116885
1892,0.17664891542724098
1893,0.1839995317509253
1894,0.18602340145918553
1895,0.22097323914219436
1896,0.22326789341187162
1897,0.22535382989536845
1898,0.25016675305428243
1899,0.2708584277258056
1900,0.2741173846273506
1901,0.2842681908155673
1902,0.3183101565248885
1903,0.3093310261684072
1904,0.3222518247197154
1905,0.3227361405990445
1906,0.3319677347547855
1907,0.3251011815394909
1908,0.3348781130724617
1909,0.34516946091769374
1910,0.33211116574252586
1911,0.32573603519156674
1912,0.31862635654858307
1913,0.3210971323746958
1914,0.326193721793815
1915,0.3192689031594606
1916,0.2835475307471478
1917,0.39073535979400753
1918,0.33249411091190434
1919,0.2911130542992785
1920,0.32534702700609336
1921,0.31182454145736915
1922,0.314740585258253
1923,0.28189630288244527
1924,0.29524417263365826
1925,0.298620780045983
1926,0.2940063249666488
1927,0.2920238089610341
1928,0.2894126088604972
1929,0.27692345511604505
1930,0.26521036725406344
1931,0.2410789651159611
1932,0.2248503031137815
1933,0.21392339760513468
1934,0.1986867701720188
1935,0.17052217050972165
1936,0.16713356716376407
1937,0.16364757582113068
1938,0.12279206073065037
1939,0.14123042973069627
1940,0.15121093205975206
1941,0.15392794225101222
1942,0.16487826545476825
1943,0.1674536699588245
1944,0.18896592627174463
1945,0.1917175024026075
1946,0.21241038064037235
1947,0.1829973983103324
1948,0.2010716662138192
1949,0.2042987717449525
1950,0.1995199173199916
1951,0.22732589108202306
1952,0.24011781600143808
1953,0.22308548097646663
1954,0.2445809126899131
1955,0.2306479893736329
1956,0.2280888766363647
1957,0.2277694136416179
1958,0.2163516507308098
1959,0.2163527136434187
1960,0.21644440707214463
1961,0.17197050347427048
1962,0.13282420401454953
1963,0.14313591098115672
1964,0.13023705395764273
1965,0.09822960345210355
1966,0.0755491173070516
1967,0.10468770708519079
1968,0.07740227859895996
1969,0
1870,0
1871,0.01940353018018061
1872,-0.005255403875305764
1873,0.01519355774174078
1874,0.041590086024212575
1875,0.0585387688253064
1876,0.09524488532765625
1877,0.098237384967837
1878,0.08675513993628992
1879,0.09744428607786253
1880,0.08138658659351766
1881,0.07115467425505831
1882,0.0905893640561092
1883,0.08080704290519401
1884,0.11159947046693788
1885,0.11295201552661255
1886,0.13311054083042265
1887,0.13159354306017512
1888,0.11996686839723011
1889,0.13909968096481656
1890,0.14401995705036927
1891,0.15908418900605503
1892,0.1778656558805417
1893,0.16978829655150618
1894,0.20878048131593044
1895,0.20375148145835328
1896,0.23372741671592967
1897,0.23191791024873962
1898,0.2537593196801792
1899,0.26693835707609437
1900,0.28229353979262634
1901,0.28333868123689393
1902,0.29434843770446323
1903,0.3208751763300153
1904,0.3198655656657517
1905,0.3048916369672842
1906,0.32722472980694806
1907,0.32775851328202305
1908,0.3391016338247472
1909,0.3331037575879
1910,0.3403010741980246
1911,0.32910778685325154
1912,0.32135909501749765
1913,0.31803967628882523
1914,0.33190293432573864
1915,0.3086021870310186
1916,0.27095735669955373
1917,0.381355276620073
1918,0.3340918135802359
1919,0.2965913240300837
1920,0.3262068625594472
1921,0.31713869293274377
1922,0.3104842607401813
1923,0.291066329503336
1924,0.29878244080779315
1925,0.29882237305224124
1926,0.2732608073067197
1927,0.28863754696552985
1928,0.2824010327720363
1929,0.2782426548774331
1930,0.26739997772771934
1931,0.24511003476576387
1932,0.2287539490783476
1933,0.21728839795130836
1934,0.2086475464775144
1935,0.16702105754280083
1936,0.15872406715173992
1937,0.1327277491572596
1938,0.14219617567250936
1939,0.12683164802323094
1940,0.1193564100926363
1941,0.15559302841259126
1942,0.16822830784490433
1943,0.16456741061460195
1944,0.1810922963514896
1945,0.1765138136460852
1946,0.18599768699339816
1947,0.20188347199322448
1948,0.2124732498403322
1949,0.22129145926788715
1950,0.2155799744940341
1951,0.23297245800819188
1952,0.2440430750078463
1953,0.24067686796174956
1954,0.2542330590103041
1955,0.2375420525787557
1956,0.28024219962796054
1957,0.2712752774460533
1958,0.258176724518091
1959,0.2633300284460607
1960,0.22815527233475394
1961,0.21493137678842442
1962,0.17899680914672458
1963,0.11846390830883971
1964,0.07350025916077826
1965,0.09102691048922502
1966,0.08916446235891863
1967,0.07705565394145643
1968,0.0957478803830803
1969,0
1870,0
1871,0.019093743252676935
1872,0.006078361347265323
1873,0.0012979986934336923
1874,0.028181654833349678
1875,0.07450742170494144
1876,0.06016816339968688
1877,0.08574495433203806
1878,0.08944203340986073
1879,0.10122887497050158
1880,0.09322602456748108
1881,0.07473380788169189
1882,0.07695750286864396
1883,0.09113712743120812
1884,0.09782526699749315
1885,0.09886198741657189
1886,0.11466397175952721
1887,0.15210789183697865
1888,0.1251544240482805
1889,0.13738967605188507
1890,0.14719598548707155
1891,0.15377457063466077
1892,0.16838327026876568
1893,0.17327723900332168
1894,0.18441168925943593
1895,0.21687975782739158
1896,0.22217350454630366
1897,0.22006460880684414
1898,0.2458675720381917
1899,0.26715654286701923
1900,0.2645009992022162
1901,0.28092298434365615
1902,0.30733694612634965
1903,0.3102850576973646
1904,0.31598118855655316
1905,0.3174374906178121
1906,0.32193379629604174
1907,0.32051672155108507
1908,0.3399260638614
1909,0.3301457008492586
1910,0.3207041016273992
1911,0.31690999383579654
1912,0.3150641666270688
1913,0.3180595113727655
1914,0.34060069975451684
1915,0.3179658018827462
1916,0.27960060016717786
1917,0.3758130071802865
1918,0.3277535591694998
1919,0.2801846782133179
1920,0.32335151340797036
1921,0.309595500556439
1922,0.29715298979637594
1923,0.2832926170841212
1924,0.3016558952078701
1925,0.3023379300810835
1926,0.27620804740031246
1927,0.2877296329047085
1928,0.2804421066218194
1929,0.2733639620095595
1930,0.26736565420601555
1931,0.2523214569293642
1932,0.22801292618182198
1933,0.2105227095372769
1934,0.19793030028430508
1935,0.1785406970496201
1936,0.17345837562098726
1937,0.13481543339469923
1938,0.13419630683384026
1939,0.1339027568340437
1940,0.1576854941553511
1941,0.16368564027381421
1942,0.1723246251698107
1943,0.1788661176285119
1944,0.1842697507524829
1945,0.19470165504136996
1946,0.20613056889635448
1947,0.20350764649801817
1948,0.206425262794296
1949,0.2068369329850165
1950,0.19927355979050207
1951,0.23944152406227745
1952,0.23913981003756352
1953,0.2533319778110538
1954,0.2492109376662528
1955,0.23315611945588335
1956,0.2426607170795836
1957,0.24373702822982984
1958,0.2503641825088252
1959,0.22367387738582684
1960,0.21823298776052516
1961,0.18266749141741856
1962,0.14033402441249215
1963,0.16414064261736716
1964,0.16307986304999794
1965,0.12623836292686977
1966,0.1210250444224722
1967,0.10596846279974256
1968,0.11446182207936523
1969,0
1870,0
1871,0.013219320308949555
1872,0.005183405661636774
1873,-0.006438645081233089
1874,0.036809124555481965
1875,0.06735645697991224
1876,0.061012029524408436
1877,0.09001839717280867
1878,0.0819347489455683
1879,0.10961789432566381
1880,0.09740003239105212
1881,0.06127961542225072
1882,0.0704882574999046
1883,0.0922117508954594
1884,0.1008596008986537
1885,0.09766665668054907
1886,0.11286177152642267
1887,0.1390974596738175
1888,0.12206129409339127
1889,0.13943670317045898
1890,0.15154910823413387
1891,0.15421004652813253
1892,0.18194160186005984
1893,0.17675492989616798
1894,0.1888628092623044
1895,0.2219516672697733
1896,0.2238404254833432
1897,0.21695145198279409
1898,0.24645597286147297
1899,0.27186083310575004
1900,0.2655053105788978
1901,0.27832816160399004
1902,0.30335017163227307
1903,0.3090049704613377
1904,0.3094886229616543
1905,0.3150180466331786
1906,0.32319576165550157
1907,0.3218417793931344
1908,0.3273697528425031
1909,0.33109762135559373
1910,0.3265973712879721
1911,0.3156505534534566
1912,0.3196460130530523
1913,0.3340423591550685
1914,0.3331575746308072
1915,0.3140038089495168
1916,0.27558068545161923
1917,0.3915279486048993
1918,0.32738243815321116
1919,0.28390806705936333
1920,0.3245112841837966
1921,0.29425528449012217
1922,0.31085378210921927
1923,0.28974367500209836
1924,0.3023616752710867
1925,0.2958969242471958
1926,0.29519260774842154
1927,0.2884760005133231
1928,0.27688660205278387
1929,0.2757254029527514
1930,0.2629002004083391
1931,0.23828989355575741
1932,0.2218621481041685
1933,0.21472147471021924
1934,0.1929846092246878
1935,0.17020895209892414
1936,0.16101331200270347
1937,0.149362683757998
1938,0.12991715553025912
1939,0.13740349961658416
1940,0.13419639841881484
1941,0.14976638252988572
1942,0.16503906672763732
1943,0.16785763723464805
1944,0.18027851487604782
1945,0.18960114497777036
1946,0.2012589852351
1947,0.18795861627204322
1948,0.1998144070524474
1949,0.21740433315944724
1950,0.20435737768580578
1951,0.23487671347707414
1952,0.23425810187203167
1953,0.23641150377645834
1954,0.26043459076902276
1955,0.22354487869526002
1956,0.2586821574163278
1957,0.2589569156939626
1958,0.24144734253633873
1959,0.23300273529102455
1960,0.24404031327579853
1961,0.1926137935750552
1962,0.15506274712381943
1963,0.13546088874006743
1964,0.14971733647108937
1965,0.14055728329846123
1966,0.13014363126380077
1967,0.11596798347924497
1968,0.1125981102048514
1969,0
1870,0
1871,0.04331915287736579
1872,0.021960821494147208
1873,0.019442107953234325
1874,0.04366451550647135
1875,0.04248826148626603
1876,0.09547841113520515
1877,0.08749937439430544
1878,0.08259015239438057
1879,0.07420364428831636
1880,0.08246542433712159
1881,0.08525543311120261
1882,0.09204763946776502
1883,0.08106625582244188
1884,0.10757916717476627
1885,0.10899073226670206
1886,0.12795879968845075
1887,0.14081228972690898
1888,0.12801707392228254
1889,0.13647676559293256
1890,0.13530421360294914
1891,0.15056862048554606
1892,0.16629036907981024
1893,0.1620027545202202
1894,0.20017427985942288
1895,0.193859371998101
1896,0.2351303597001766
1897,0.231547611529034
1898,0.24367263654225682
1899,0.2709176772295907
1900,0.2781637850300356
1901,0.2803551375963922
1902,0.31464409872385535
1903,0.31691736497266443
1904,0.33040425220098185
1905,0.310623495962033
1906,0.3227354224088453
1907,0.32461472788740375
1908,0.33109098226207934
1909,0.34104488397727895
1910,0.33727516110856404
1911,0.32495618424858286
1912,0.3198578307287118
1913,0.33054382551837136
1914,0.3336834904351823
1915,0.31621404743376097
1916,0.27302867981541584
1917,0.39612992866821595
