x,a_x
57,-4.386897588501966
58,-4.27783647225506
59,-4.188179148408292
60,-4.097109651949899
61,-4.016341262653278
62,-3.9065008896853044
63,-3.825619700997004
64,-3.742754233551688
65,-3.6328537165612724
66,-3.539279725587774
67,-3.46267257667317
68,-3.3639269718005873
69,-3.2662283404545644
70,-3.1682871618823487
71,-3.086832787345059
72,-2.9872927253444312
73,-2.8974813494658824
74,-2.7901456305656964
75,-2.7043527995925905
76,-2.600019005804767
77,-2.51016038813108
78,-2.411326155557687
79,-2.3094610260420465
80,-2.210721929513613
81,-2.1177719641613937
82,-2.023492402585214
83,-1.9171800071590532
84,-1.8095185301333891
85,-1.713928691809541
86,-1.618073698675769
87,-1.510516934112271
88,-1.4314903543679947
89,-1.3370138850164897
90,-1.2246412326850455
50,-5.061303878276376
51,-4.980357961072585
52,-4.877678718995234
53,-4.778167850130504
54,-4.677004949227024
55,-4.580325594700265
56,-4.482900522625902
57,-4.380833489395274
58,-4.292777177002389
59,-4.1985345092167154
60,-4.095702453577391
61,-4.02216709030694
62,-3.9076678957684523
63,-3.8294279469823427
64,-3.741183052279928
65,-3.635632643553737
66,-3.5313977210285667
67,-3.4582376094279375
68,-3.362384092001347
69,-3.2678369217828975
70,-3.168612031985565
71,-3.081197343020875
72,-2.9805984819533498
73,-2.8953535826672296
74,-2.793878800821849
75,-2.706376056992366
76,-2.600375238097584
77,-2.507552798108163
78,-2.409063612683379
79,-2.3117027739823848
80,-2.2086643547688944
81,-2.114277544713212
82,-2.017242584735932
83,-1.9256634538749735
84,-1.8157138393685497
85,-1.700532222102426
86,-1.6202856769632172
87,-1.5143002464795254
88,-1.4279017617528231
89,-1.3114579031647007
90,-1.2252128153855277
50,-5.073179619567459
51,-4.965009502761713
52,-4.869830936281296
53,-4.7698311827645945
54,-4.6982496001812395
55,-4.585702440995991
56,-4.486840109907602
57,-4.382448772897863
58,-4.29074021647209
59,-4.199216070624861
60,-4.092996107096502
61,-3.9975530102767984
62,-3.9154405107146593
63,-3.8241452071397375
64,-3.722576104267869
65,-3.6332895244544714
66,-3.5398005975900797
67,-3.4591099441047493
68,-3.364523771467642
69,-3.2621584503308614
70,-3.170326915739241
71,-3.082712081313493
72,-2.9933986895967135
73,-2.897470809071971
74,-2.8090658418856926
75,-2.705134887885858
76,-2.607279940900908
77,-2.506111130993572
78,-2.4103239815490016
79,-2.304554857721375
80,-2.2083183744354202
81,-2.120842660841708
82,-2.020324849520651
83,-1.9075619023197625
84,-1.817843800740129
85,-1.7199928807183271
86,-1.6122141070354206
87,-1.5123628300094603
88,-1.4174200899796172
89,-1.335852804960115
90,-1.21555280960141
50,-5.087511616805066
51,-4.966116080280176
52,-4.880719724631057
53,-4.78069314615846
54,-4.677583113406938
55,-4.590158406751967
56,-4.489737358364217
57,-4.385783433679703
58,-4.298422834024508
59,-4.197125770886737
60,-4.10241312378595
61,-4.023841638409646
62,-3.9087249316809642
63,-3.8339184863306466
64,-3.7360074556686276
65,-3.632488929986974
66,-3.5366910522371002
67,-3.4588379981716524
68,-3.3547054351824825
69,-3.258144584836249
70,-3.1620541239681215
71,-3.0828008393083572
72,-2.9824403874371033
73,-2.8961798672265058
74,-2.8019959618256203
75,-2.7050580452773403
76,-2.5978209851633145
77,-2.4987621584770228
78,-2.4062359600377303
79,-2.2997969011266455
80,-2.196319630512849
81,-2.1148969768330175
82,-2.0085853056868337
83,-1.907291658601387
84,-1.800271533763676
85,-1.701034049725556
86,-1.5995258429985786
87,-1.5096356981113639
88,-1.4196846873960254
89,-1.3015591416478984
90,-1.2078462484790307
50,-5.087831355428692
51,-4.976858456299042
52,-4.8877921218394675
53,-4.784110595476062
54,-4.6901835747919325
55,-4.592754644680266
56,-4.498344262967083
57,-4.398055557953115
58,-4.303164635290632
59,-4.204365672095492
60,-4.096039678653629
61,-4.024179712111131
62,-3.910042032345668
63,-3.8426499021886737
64,-3.7373000363401334
65,-3.6400451807294525
66,-3.535834687679063
67,-3.4577983702896877
68,-3.360897927402668
69,-3.266085153098512
70,-3.1645288150698767
71,-3.0823541925551456
72,-2.992097562055184
73,-2.891884733003481
74,-2.80254160282363
75,-2.705349140140228
76,-2.5939335448068923
77,-2.5028290805716265
78,-2.4061971022882043
79,-2.2975939521970203
80,-2.2026205183130125
81,-2.1055587116750427
82,-2.0030490022616267
83,-1.9144197421472717
84,-1.798720562730773
85,-1.6980125795654042
86,-1.605813118904276
87,-1.4984075273111597
88,-1.4263638881467484
89,-1.3150628966559674
90,-1.2096733305132397
50,-5.0665780205767605
51,-4.9764613182061614
52,-4.885193064889228
53,-4.783770906295141
54,-4.702372961460523
55,-4.595375223514176
56,-4.493795118731364
57,-4.388989639600598
58,-4.301722157009467
59,-4.195622113091328
60,-4.107368940891597
61,-4.010318642381449
62,-3.914019524030498
63,-3.821465955900003
64,-3.7360756475286725
65,-3.640719022154165
66,-3.5421791636549744
67,-3.466100047692997
68,-3.370514878271368
69,-3.268552512346535
70,-3.178911375816343
71,-3.0831095229240346
72,-2.9861223399080776
73,-2.89679765562219
74,-2.804930729336893
75,-2.7029937751936717
76,-2.5969599031370945
77,-2.50051782092128
78,-2.405281537150105
79,-2.3061235964303366
80,-2.193833584154554
81,-2.118906893590881
82,-2.016425330833919
83,-1.9096985707040615
84,-1.8117964637888024
85,-1.7065053563582313
86,-1.6059277616710637
87,-1.5028670490164049
88,-1.4004881976306935
89,-1.3144833116957588
90,-1.20616471070865
50,-5.082965278684362
51,-4.9748869231422095
52,-4.884490120851174
53,-4.782383713287386
54,-4.689064740240016
55,-4.586182850349832
56,-4.492750422758568
57,-4.394565824683226
58,-4.296202604851071
59,-4.207462325862053
60,-4.093317534524654
61,-4.019240555885866
62,-3.9134230830128196
63,-3.8416993548760527
64,-3.7327436395276545
65,-3.637914356506864
66,-3.5337358390361695
67,-3.459152851041999
68,-3.354283962467542
69,-3.2553340065863914
70,-3.154129424277881
71,-3.0788108343238356
72,-2.976733439140692
73,-2.89248145976379
74,-2.796687883551114
75,-2.701100566363386
76,-2.6007772459664857
77,-2.506887840149967
78,-2.400970598546318
79,-2.290504538425517
80,-2.2083366754601657
81,-2.1020608805628958
82,-2.013614974172511
83,-1.9019754029982703
84,-1.806650345598201
85,-1.6957730500711317
86,-1.600793085136473
87,-1.4982576847492846
88,-1.4201578191188489
89,-1.310896236237263
90,-1.208939340179072
50,-5.045198686587872
51,-4.964020824164978
52,-4.869335949639783
53,-4.766658634649553
54,-4.685221088868907
55,-4.572928418927759
56,-4.47984636719128
57,-4.374095059358651
58,-4.2700187462692005
59,-4.188835946368796
60,-4.077367182046497
61,-4.004177669670083
62,-3.8979231595586454
63,-3.8242518487731862
64,-3.7189332160063486
65,-3.6231346793305628
66,-3.521337683475298
67,-3.4449452029418928
68,-3.339489762748042
69,-3.241060646487012
70,-3.1427457250006867
71,-3.068987789407461
72,-2.9652860687381435
73,-2.8785305316040755
74,-2.788108163244002
75,-2.691881311498754
76,-2.591618413033815
77,-2.486616284486284
78,-2.388539237776598
79,-2.2706203307383075
80,-2.1791795359030735
81,-2.0861659800035053
82,-1.989668825722037
83,-1.888698375311074
84,-1.785036686226174
85,-1.6806332944604394
86,-1.5831318927483868
87,-1.4788909647724349
88,-1.400014029304963
89,-1.294653938994924
90,-1.1888704629992712
50,-5.064843055105983
51,-4.9483485952068635
52,-4.861279111826193
53,-4.765156426549625
54,-4.667043782516705
55,-4.560878011261286
56,-4.490017355387807
57,-4.371831022789292
58,-4.286329336215337
59,-4.196585680338259
60,-4.085705163937742
61,-4.002262712059032
62,-3.8978656136321863
63,-3.798087881378551
64,-3.7101301955686017
65,-3.6155136841468725
66,-3.5166337672789734
67,-3.440513229752393
68,-3.3582891127377454
69,-3.250197111115902
70,-3.1503716490456273
71,-3.064214182973256
72,-2.961785041200456
73,-2.875843447060083
74,-2.7778508268890523
75,-2.6780477740125797
76,-2.574254522039434
77,-2.4821087241930804
78,-2.3800609709719835
79,-2.2857361194199184
80,-2.1810771005187446
81,-2.0920004664746146
82,-1.98964978406233
83,-1.887885469757017
84,-1.7946719711050767
85,-1.6885225504659593
86,-1.5700986381291016
87,-1.4866002379916086
88,-1.3919921150771841
89,-1.2947084012526422
90,-1.1932924453098588
50,-5.056712580168878
51,-4.962862086997604
52,-4.871281215550541
53,-4.762968749875794
54,-4.69146231997215
55,-4.5811306000618695
56,-4.459366644942201
57,-4.372381455821329
58,-4.271072494070406
59,-4.166247484422245
60,-4.076463271755264
61,-3.9875004899135136
62,-3.8885210937962804
63,-3.8275008033943356
64,-3.7196193172195113
65,-3.6197708525161643
66,-3.520287947458282
67,-3.441690229003099
68,-3.3322038647525436
69,-3.2406684958861116
70,-3.149290514395084
71,-3.0590887383887786
72,-2.9694740001191473
73,-2.873569017026405
74,-2.7808513445651615
75,-2.687832884122376
76,-2.5830369159530373
77,-2.482409525727092
78,-2.3899040555560025
79,-2.2739955923310684
80,-2.179976675659159
81,-2.0899349785650045
82,-1.9878029909563055
83,-1.8881687810306957
84,-1.7813310901661545
85,-1.672417285202783
86,-1.6011670037453105
87,-1.4777178640382824
88,-1.393787437390687
89,-1.2913088543944533
90,-1.1840046736043408
50,-5.062052215603684
51,-4.952653644506132
52,-4.865403528043988
53,-4.763794850725294
54,-4.66272552105371
55,-4.561513276706962
56,-4.484411963895006
57,-4.3741881196417385
58,-4.280020106981889
59,-4.191988952271926
60,-4.081001142611473
61,-4.0021642968945415
62,-3.889825075644423
63,-3.8014284321444958
64,-3.710416054776405
65,-3.618417102100116
66,-3.5235914717581
67,-3.4405109026316643
68,-3.349293725202807
69,-3.246744895012212
70,-3.157104354152743
71,-3.0597827371059463
72,-2.952448729789578
73,-2.870927547124625
74,-2.7781063592488406
75,-2.68038252337143
76,-2.5768748331584743
77,-2.4856202588146434
78,-2.3748591959699326
79,-2.2807252557409172
80,-2.188280716087116
81,-2.0829213130488275
82,-1.9945309688405632
83,-1.8763295697324256
84,-1.7871960739330537
85,-1.6807844442104645
86,-1.5817253037533239
87,-1.4804417810880361
88,-1.391366069362684
89,-1.2914061895682778
90,-1.1915548722522482
50,-5.0576742975381395
51,-4.970543295145102
52,-4.869803641115567
53,-4.75562746055361
54,-4.689966756525005
55,-4.570196255680899
56,-4.460416346346223
57,-4.376473566517426
58,-4.281842251051676
59,-4.171664455287908
60,-4.081918784317659
61,-3.9822853283396387
62,-3.8978662961012955
63,-3.82741602911337
64,-3.716444983094497
65,-3.618628028240187
66,-3.5073379326284537
67,-3.4344745468782802
68,-3.337029444381593
69,-3.238542662887327
70,-3.147663437646402
71,-3.0633967367787434
72,-2.9710025471873283
73,-2.872733711009505
74,-2.777971741376682
75,-2.673969566181587
76,-2.582992097957505
77,-2.4728398219020526
78,-2.3866875922590336
79,-2.279161425352043
80,-2.171415526759927
81,-2.091232731004889
82,-1.9883194330822527
83,-1.8979246943419752
84,-1.7847894776245432
85,-1.6809321649301243
86,-1.5865244322143999
87,-1.4861760349936655
88,-1.3831605971823178
89,-1.2858148579716042
90,-1.1917377370744466
50,-5.050985301984258
51,-4.969614758891296
52,-4.865270215760494
53,-4.751431388963712
54,-4.683656642827347
55,-4.567847064907883
56,-4.458040768541778
57,-4.3733242090725675
58,-4.28166187942773
59,-4.167565194927265
60,-4.077054054378023
61,-3.979966995346708
62,-3.8933522370885156
63,-3.824400110328093
64,-3.7106545833948408
65,-3.6158168220056432
66,-3.5045069177884796
67,-3.434632161060647
68,-3.332882597455442
69,-3.2367663832028586
70,-3.1485576941261213
71,-3.057734803725114
72,-2.973630573024206
73,-2.8681636976504974
74,-2.7717238005985902
75,-2.682650513284445
76,-2.584814436938598
77,-2.4752517427573553
78,-2.3874257458237396
79,-2.2678819104219876
80,-2.1797033343037135
81,-2.08499540418637
82,-1.9856714115857166
83,-1.8921230352558431
84,-1.7751928972590632
85,-1.6746574133138794
86,-1.5738865585235546
87,-1.4795664389191836
88,-1.3757191871816101
89,-1.2794683354071568
90,-1.1868071052449791
50,-5.053884705261014
51,-4.966023298994537
52,-4.883001380058638
53,-4.763596036127439
54,-4.663446375102818
55,-4.575361392226702
56,-4.483461358278446
57,-4.358686325704016
58,-4.269977409351404
59,-4.189484472157211
60,-4.077398481048287
61,-3.997723445662897
62,-3.881986980134813
63,-3.7945167435159117
64,-3.7183537826545776
65,-3.605403596107271
66,-3.517429821624652
67,-3.4409227548803965
68,-3.340196488965374
69,-3.246783505021095
70,-3.143995004145403
71,-3.056401501128827
72,-2.950454293329237
73,-2.874216279236159
74,-2.7777383072416564
75,-2.6668437402352962
76,-2.567590371661436
77,-2.4745915752736427
78,-2.367046256874131
79,-2.2711286676473805
80,-2.167831841905427
81,-2.08512168566595
82,-1.9837890204637838
83,-1.8737873960119058
84,-1.7871964446096418
85,-1.6747738703878705
86,-1.5850874224314622
87,-1.4748324888675273
88,-1.3912160433726073
89,-1.286747488136238
90,-1.1781720124394617
50,-5.055298447938263
51,-4.945377569065806
52,-4.848228876806249
53,-4.766027439614
54,-4.68572741677278
55,-4.5676783865508925
56,-4.463400332323795
57,-4.380720890957714
58,-4.2883916975918694
59,-4.169381841248068
60,-4.080165867986872
61,-3.9853843506505364
62,-3.8937112993483627
63,-3.820828628527527
64,-3.7055500395046073
65,-3.62328800709576
66,-3.513656706132851
67,-3.4348749272560393
68,-3.3406244638254927
69,-3.236037972267755
70,-3.1479689941159923
71,-3.059582640962608
72,-2.9700958221726856
73,-2.8658745480359222
74,-2.7718612067348958
75,-2.685168610249877
76,-2.5800551089742183
77,-2.4780124582531813
78,-2.389718226188777
79,-2.2787529184085726
80,-2.182026725486312
81,-2.0828062822150217
82,-1.983711405042155
83,-1.8880994347617255
84,-1.7738119813212574
85,-1.6732809918282348
86,-1.5743554152565193
87,-1.4792388670738392
88,-1.3806617280593632
89,-1.2837527234208228
90,-1.1867901588940515
50,-5.061627909004798
51,-4.95803964171747
52,-4.88149579233343
53,-4.767380727551192
54,-4.666554840549679
55,-4.566107993950911
56,-4.485148172004195
57,-4.369144245420699
58,-4.267070460458466
59,-4.198324397365551
60,-4.08359547355942
61,-4.010763341160816
62,-3.8946283409815865
63,-3.806418014124846
64,-3.7183345877960745
65,-3.6119282441029337
66,-3.5267857559541254
67,-3.444580404732389
68,-3.3484870851879225
69,-3.2543864803338973
70,-3.154075781402692
71,-3.0623349312642256
72,-2.9540147517777404
73,-2.87465737241536
74,-2.779351291638329
75,-2.672182234788243
76,-2.574553941411388
77,-2.4821094656929716
78,-2.3777389460424563
79,-2.27766296994041
80,-2.1744722452101315
81,-2.0928219765949967
82,-1.9946752881654277
83,-1.8823291520416763
84,-1.7933685270459296
85,-1.6785888960867161
86,-1.589436745902861
87,-1.4794363492582283
88,-1.390166954806956
89,-1.2989418137608224
90,-1.1811404565696069
50,-5.0610070946414805
51,-4.9628114578776765
52,-4.864983668957179
53,-4.789833266601164
54,-4.675944229128103
55,-4.563581412375417
56,-4.46896106890417
57,-4.37833073500245
58,-4.283082876473311
59,-4.179910917144157
60,-4.076214705928726
61,-4.004121240980719
62,-3.8918717290539133
63,-3.8152317572016
64,-3.7099395966536983
65,-3.6268384874649526
66,-3.5213335511618085
67,-3.446053274523134
68,-3.342490694496443
69,-3.2433083740292763
70,-3.1422569794858393
71,-3.0642107576682722
72,-2.962617673389012
73,-2.8706929558157706
74,-2.7730707717883107
75,-2.683443211299747
76,-2.583726568944624
77,-2.4789614260331385
78,-2.383151010740375
79,-2.284307250111855
80,-2.18468066339833
81,-2.095600125518083
82,-1.9837909491910166
83,-1.8894838966474954
84,-1.7839893283918389
85,-1.684749725486273
86,-1.5801701656859137
87,-1.4834065804815375
88,-1.3915020896912786
89,-1.3030129048360652
90,-1.192822737420065
50,-5.057592290635487
51,-4.955142127058415
52,-4.869073363341593
53,-4.749641989405642
54,-4.681706945937121
55,-4.583362874103231
56,-4.485776885968492
57,-4.371752003943135
58,-4.28016476741665
59,-4.188919187806571
60,-4.091146763582586
61,-3.9908284142136115
62,-3.899533452379627
63,-3.814170156999498
64,-3.7240419143613632
65,-3.6115685981224703
66,-3.5206435787390107
67,-3.440012919026065
68,-3.349359655268277
69,-3.2483389157430755
70,-3.1592794762704335
71,-3.061896403233741
72,-2.9667171112090664
73,-2.8817713375660876
74,-2.7873619809734844
75,-2.6814052388581815
76,-2.5763223823393577
77,-2.4864235416463063
78,-2.3862773561329056
79,-2.279884383010543
80,-2.17694346198236
81,-2.084612643907731
82,-1.9950264653106171
83,-1.8854129189091668
84,-1.7883344787468578
85,-1.675263033580569
86,-1.5882834835980475
87,-1.4778606936197025
88,-1.3919110549652884
89,-1.2801255464663277
90,-1.1836247257701074
50,-5.069207368375751
51,-4.96910098094454
52,-4.873823869196707
53,-4.787771835594941
54,-4.680659693822281
55,-4.5729681920535565
56,-4.47556376905508
57,-4.381141588933054
58,-4.283314125080891
59,-4.182516728215548
60,-4.077677010612522
61,-4.001456796224328
62,-3.8923693397336288
63,-3.8158084145509643
64,-3.7138829203509043
65,-3.6251538809147617
66,-3.534303999649777
67,-3.4497022643777053
68,-3.3483309216753763
69,-3.2446205669494166
70,-3.1411009947094732
71,-3.0721354518539443
72,-2.965783058542709
73,-2.8709577104996784
74,-2.7815105139054013
75,-2.691499216788741
76,-2.5815858483419056
77,-2.481190337005591
78,-2.380013798614505
79,-2.2814164913302046
80,-2.185833495015762
81,-2.1007789246695525
82,-1.9933480975384292
83,-1.895324966011543
84,-1.7793113914002119
85,-1.6908925302975246
86,-1.5836101133311888
87,-1.485972704779993
88,-1.3896082248505885
89,-1.3015217832637411
90,-1.1916064302597262
50,-5.066735231278152
51,-4.962304674302186
52,-4.865944651930075
53,-4.776882244924779
54,-4.67318612863929
55,-4.564270821472682
56,-4.465341538751017
57,-4.376670925146656
58,-4.27705765581311
59,-4.17580860518337
60,-4.073854413931438
61,-3.989000140492097
62,-3.8911684006727376
63,-3.816324371028642
64,-3.7071271382807884
